real_1,est_1,real_2,est_2,real_1∪2,est_1∪2,real_1∩2,est_1∩2,real_jaccard,est_jaccard,jaccard_error
5100000, 5101876, 5100000, 5103392, 6000000, 6001408, 4200000, 4200357, 0.7, 0.6998954105036581,0.014941356620263541
5100000, 5104634, 5100000, 5103551, 6000000, 6004278, 4200000, 4202506, 0.7, 0.6999187829786115,0.011602431626916194
5400000, 5400523, 5400000, 5400273, 6000000, 6000009, 4800000, 4799008, 0.8, 0.7998334997324464,0.02081253344420053
5400000, 5390630, 5400000, 5395381, 6000000, 5992489, 4800000, 4793877, 0.8, 0.799981079988648,0.0023650014190079727
5400000, 5395656, 5400000, 5396704, 6000000, 5995609, 4800000, 4797877, 0.8, 0.8002318756126949,-0.028984451586860915
5400000, 5400129, 5400000, 5399446, 6000000, 6000551, 4800000, 4798119, 0.8, 0.7996130901955032,0.04836372556210611
5400000, 5403033, 5400000, 5402809, 6000000, 6005855, 4800000, 4801606, 0.8, 0.7994875368392947,0.06405789508816262
5700000, 5694173, 5700000, 5691757, 6000000, 5993569, 5400000, 5393349, 0.9, 0.8998560808982171,0.015991011309211975
5700000, 5699074, 5700000, 5696713, 6000000, 5995556, 5400000, 5395921, 0.9, 0.899986797638143,0.0014669290952198624
5700000, 5698559, 5700000, 5697091, 6000000, 5996865, 5400000, 5398265, 0.9, 0.9001812853250946,-0.020142813899393097
5700000, 5697757, 5700000, 5699316, 6000000, 6000288, 5400000, 5398225, 0.9, 0.8996611352474977,0.037651639166925835
5700000, 5699983, 5700000, 5701043, 6000000, 6000603, 5400000, 5400205, 0.9, 0.8999437590784581,0.006248991282431504
6000000, 5997790, 6000000, 5997790, 6000000, 5997790, 6000000, 5997790, 1.0, 1.0,0.0
6000000, 5993882, 6000000, 5993882, 6000000, 5993882, 6000000, 5993882, 1.0, 1.0,0.0
6000000, 6000026, 6000000, 6000026, 6000000, 6000026, 6000000, 6000026, 1.0, 1.0,0.0
6000000, 5997842, 6000000, 5997842, 6000000, 5997842, 6000000, 5997842, 1.0, 1.0,0.0
3850000, 3848868, 3850000, 3847114, 7000000, 7003097, 700000, 699912, 0.1, 0.09994334546511593,0.056654534884070795
6000000, 6003438, 6000000, 6003438, 6000000, 6003438, 6000000, 6003438, 1.0, 1.0,0.0
3850000, 3849093, 3850000, 3848053, 7000000, 7004874, 700000, 699279, 0.1, 0.09982752049213757,0.17247950786243582
3850000, 3851508, 3850000, 3849846, 7000000, 7010668, 700000, 700975, 0.1, 0.09998695042248007,0.01304957751993574
3850000, 3849959, 3850000, 3849946, 7000000, 7001433, 700000, 701106, 0.1, 0.10013758653540493,-0.13758653540492383
3850000, 3851922, 3850000, 3850222, 7000000, 7003266, 700000, 700623, 0.1, 0.10004241662019624,-0.04241662019623116
4200000, 4199539, 4200000, 4202883, 7000000, 7000870, 1400000, 1403107, 0.2, 0.20041904240208788,-0.20952120104393568
4200000, 4200414, 4200000, 4199562, 7000000, 7003943, 1400000, 1397927, 0.2, 0.19959155948934554,0.20422025532723653
4200000, 4199843, 4200000, 4197489, 7000000, 6998083, 1400000, 1398476, 0.2, 0.19983704207636874,0.08147896181563696
4200000, 4201400, 4200000, 4199488, 7000000, 7005467, 1400000, 1401076, 0.2, 0.19999752826429776,0.0012358678511265042
4200000, 4197526, 4200000, 4199110, 7000000, 6993306, 1400000, 1399582, 0.2, 0.20013172220854236,-0.06586110427117542
4550000, 4549391, 4550000, 4550985, 7000000, 7000673, 2100000, 2098993, 0.3, 0.299827458347753,0.0575138840823349
4550000, 4552746, 4550000, 4547484, 7000000, 6998814, 2100000, 2097844, 0.3, 0.29974281061230057,0.08572979589980638
4550000, 4546374, 4550000, 4550774, 7000000, 6996199, 2100000, 2098934, 0.3, 0.3000107290779272,-0.0035763593090691144
4550000, 4548184, 4550000, 4547895, 7000000, 7002448, 2100000, 2095773, 0.3, 0.2992916125121925,0.2361291626024979
4550000, 4548516, 4550000, 4546321, 7000000, 6990781, 2100000, 2092756, 0.3, 0.2993594574227581,0.21351419241396238
4900000, 4898972, 4900000, 4897018, 7000000, 6991762, 2800000, 2792662, 0.4, 0.39942187014032454,0.14453246491887006
4900000, 4898186, 4900000, 4903930, 7000000, 6989464, 2800000, 2793233, 0.4, 0.39963487136682424,0.09128215829394548
4900000, 4905589, 4900000, 4895232, 7000000, 6998955, 2800000, 2801382, 0.4, 0.4002572876326423,-0.06432190816056671
4900000, 4899778, 4900000, 4898785, 7000000, 7002279, 2800000, 2801199, 0.4, 0.4000411319797682,-0.010282994942045764
4900000, 4897948, 4900000, 4896543, 7000000, 6993895, 2800000, 2793579, 0.4, 0.39943108859067106,0.14222785233224122
5250000, 5242889, 5250000, 5242852, 7000000, 6988287, 3500000, 3490582, 0.5, 0.4994904213555237,0.10191572889526324
5250000, 5250639, 5250000, 5243730, 7000000, 6998955, 3500000, 3495413, 0.5, 0.4994193229736003,0.11613540527993793
5250000, 5243693, 5250000, 5247731, 7000000, 6991454, 3500000, 3492902, 0.5, 0.49959601893222416,0.08079621355516764
5250000, 5245193, 5250000, 5244668, 7000000, 6998027, 3500000, 3495934, 0.5, 0.49955997361819354,0.08800527636129152
5250000, 5245022, 5250000, 5242292, 7000000, 6988679, 3500000, 3491576, 0.5, 0.499604652784268,0.07906944314639563
5600000, 5594614, 5600000, 5599835, 7000000, 6994204, 4200000, 4194053, 0.6, 0.599646966333246,0.058838944458997997
5600000, 5599301, 5600000, 5604129, 7000000, 7001546, 4200000, 4200215, 0.6, 0.5998983552434802,0.016940792753291266
5600000, 5597237, 5600000, 5604636, 7000000, 6997914, 4200000, 4195073, 0.6, 0.5994748348908979,0.08752751818367581
5600000, 5603391, 5600000, 5601454, 7000000, 7006399, 4200000, 4202513, 0.6, 0.5998107670016802,0.03153883305329064
5600000, 5595089, 5600000, 5599922, 7000000, 6994204, 4200000, 4196052, 0.6, 0.5999327554920468,0.011207417992190976
5950000, 5961902, 5950000, 5957393, 7000000, 7016279, 4900000, 4911307, 0.7, 0.6999874459533464,0.0017934352362239789
5950000, 5951236, 5950000, 5948062, 7000000, 6998111, 4900000, 4894960, 0.7, 0.6994688543361569,0.07587795197757811
5950000, 5953013, 5950000, 5956160, 7000000, 7005580, 4900000, 4900855, 0.7, 0.6995645798996872,0.06220287147324604
5950000, 5949443, 5950000, 5955048, 7000000, 6996705, 4900000, 4897547, 0.7, 0.6999790859005843,0.002987728487946484
6300000, 6295418, 6300000, 6303826, 7000000, 6996339, 5600000, 5596594, 0.8, 0.7999318680514559,0.008516493568019867
5950000, 5949648, 5950000, 5946442, 7000000, 7002533, 4900000, 4901374, 0.7, 0.6999430482814126,0.008135959798189723
6300000, 6312004, 6300000, 6304089, 7000000, 7008292, 5600000, 5607260, 0.8, 0.8000894724093783,-0.011184051172286047
6300000, 6299749, 6300000, 6301484, 7000000, 6997858, 5600000, 5597646, 0.8, 0.7999085335706516,0.011433303668553774
6300000, 6299728, 6300000, 6298156, 7000000, 6993418, 5600000, 5595880, 0.8, 0.8001638613122156,-0.020482664026946762
6300000, 6294693, 6300000, 6297632, 7000000, 6992155, 5600000, 5593870, 0.8, 0.8000209652209729,-0.00262065262160438
6650000, 6650901, 6650000, 6652594, 7000000, 7003886, 6300000, 6305112, 0.9, 0.9002305698892731,-0.02561887658589532
6650000, 6650757, 6650000, 6650901, 7000000, 7001462, 6300000, 6301107, 0.9, 0.8999702382129481,0.0033068652279934063
6650000, 6657132, 6650000, 6653668, 7000000, 7007303, 6300000, 6306075, 0.9, 0.8999290634647183,0.007881837253519307
6650000, 6651950, 6650000, 6657228, 7000000, 7004310, 6300000, 6303809, 0.9, 0.8999900634210801,0.001104064324433354
6650000, 6652045, 6650000, 6655172, 7000000, 7001659, 6300000, 6302398, 0.9, 0.9001292804049962,-0.014364489444017458
7000000, 6995075, 7000000, 6995075, 7000000, 6995075, 7000000, 6995075, 1.0, 1.0,0.0
7000000, 6993193, 7000000, 6993193, 7000000, 6993193, 7000000, 6993193, 1.0, 1.0,0.0
4400000, 4399237, 4400000, 4400769, 8000000, 8009476, 800000, 800561, 0.1, 0.09995173392227699,0.04826607772301372
7000000, 6998308, 7000000, 6998308, 7000000, 6998308, 7000000, 6998308, 1.0, 1.0,0.0
4400000, 4403682, 4400000, 4405275, 8000000, 8017741, 800000, 804087, 0.1, 0.10028854717787795,-0.2885471778779486
7000000, 7008773, 7000000, 7008773, 7000000, 7008773, 7000000, 7008773, 1.0, 1.0,0.0
7000000, 7001969, 7000000, 7001969, 7000000, 7001969, 7000000, 7001969, 1.0, 1.0,0.0
4400000, 4399759, 4400000, 4405520, 8000000, 8012669, 800000, 802305, 0.1, 0.10012968018720748,-0.12968018720747876
4400000, 4395948, 4400000, 4401177, 8000000, 8006426, 800000, 799880, 0.1, 0.09990478108180978,0.09521891819022632
4400000, 4399856, 4400000, 4400142, 8000000, 8009613, 800000, 802885, 0.1, 0.10024020870416496,-0.2402087041649542
4800000, 4801798, 4800000, 4804357, 8000000, 8021037, 1600000, 1602965, 0.2, 0.19984517761919643,0.07741119040179101
4800000, 4801611, 4800000, 4798721, 8000000, 8011756, 1600000, 1603542, 0.2, 0.20014869489757114,-0.07434744878556665
4800000, 4798129, 4800000, 4800486, 8000000, 8000655, 1600000, 1596642, 0.2, 0.19956400394746593,0.21799802626704112
4800000, 4797637, 4800000, 4793975, 8000000, 7999883, 1600000, 1598479, 0.2, 0.19981286437933435,0.09356781033283135
4800000, 4792451, 4800000, 4802253, 8000000, 8002244, 1600000, 1597751, 0.2, 0.1996629888964788,0.16850555176060877
5200000, 5196622, 5200000, 5199687, 8000000, 7993362, 2400000, 2398844, 0.3, 0.3001045946044788,-0.03486486815960459
5200000, 5204203, 5200000, 5198649, 8000000, 8002743, 2400000, 2397667, 0.3, 0.29960574983105653,0.13141672298115176
5200000, 5199520, 5200000, 5194871, 8000000, 7990515, 2400000, 2394237, 0.3, 0.29963495605428747,0.12168131523750589
5200000, 5199114, 5200000, 5208297, 8000000, 8002970, 2400000, 2398693, 0.3, 0.29972544925930783,0.09151691356405293
5600000, 5603608, 5600000, 5591677, 8000000, 7994221, 3200000, 3196742, 0.4, 0.39988170435450854,0.02957391137287102
5200000, 5196312, 5200000, 5194847, 8000000, 7990108, 2400000, 2394983, 0.3, 0.2997435513577539,0.08548288074870329
5600000, 5597483, 5600000, 5596531, 8000000, 7989206, 3200000, 3198116, 0.4, 0.40030467897768696,-0.07616974442173352
5600000, 5601584, 5600000, 5588456, 8000000, 7980244, 3200000, 3188207, 0.4, 0.3995125053402026,0.12187366494935403
5600000, 5603478, 5600000, 5596343, 8000000, 7995352, 3200000, 3193128, 0.4, 0.39937312849159284,0.15671787710179463
5600000, 5592842, 5600000, 5605577, 8000000, 7999203, 3200000, 3195341, 0.4, 0.3994575075186357,0.1356231203410857
6000000, 5999519, 6000000, 6002212, 8000000, 8006699, 4000000, 3999240, 0.5, 0.49948685295326484,0.10262940934703257
6000000, 6002352, 6000000, 5998471, 8000000, 7992277, 4000000, 3995173, 0.5, 0.49987931250551626,0.02413749889674799
6000000, 5996324, 6000000, 5988956, 8000000, 7993904, 4000000, 3994198, 0.5, 0.49965549810877485,0.06890037824502926
6000000, 5996516, 6000000, 5998489, 8000000, 7998750, 4000000, 3998325, 0.5, 0.4998688376873695,0.02623246252609901
6000000, 6002685, 6000000, 6004558, 8000000, 8005470, 4000000, 4000022, 0.5, 0.49966114784582666,0.06777043083466827
6400000, 6391713, 6400000, 6393314, 8000000, 7985193, 4800000, 4783158, 0.6, 0.5990035082517553,0.16608195804077946
6400000, 6404244, 6400000, 6419304, 8000000, 8015683, 4800000, 4808121, 0.6, 0.5998393187426692,0.02678020955513653
6400000, 6390028, 6400000, 6394939, 8000000, 7985779, 4800000, 4787400, 0.6, 0.5994907849236836,0.0848691793860675
6400000, 6403057, 6400000, 6401766, 8000000, 8008474, 4800000, 4802008, 0.6, 0.5996159149103801,0.0640141816033076
6400000, 6399354, 6400000, 6406492, 8000000, 8016643, 4800000, 4804134, 0.6, 0.5992701167608433,0.12164720652611354
6800000, 6802899, 6800000, 6793895, 8000000, 8000745, 5600000, 5598584, 0.7, 0.6997578668882238,0.03459044453944595
6800000, 6799748, 6800000, 6798955, 8000000, 8004197, 5600000, 5598240, 0.7, 0.6994130708030272,0.08384702813896933
6800000, 6795759, 6800000, 6796091, 8000000, 7991915, 5600000, 5587313, 0.7, 0.699120757696113,0.12560604341241685
6800000, 6810526, 6800000, 6812945, 8000000, 8012486, 5600000, 5607516, 0.7, 0.6998473085945955,0.021813057914916407
6800000, 6795862, 6800000, 6804719, 8000000, 8006653, 5600000, 5602734, 0.7, 0.6997598324385149,0.034309651640719786
7200000, 7213564, 7200000, 7214469, 8000000, 8022045, 6400000, 6415852, 0.8, 0.7997777133233077,0.027785834586541158
7200000, 7194076, 7200000, 7192840, 8000000, 7977684, 6400000, 6381681, 0.8, 0.7999416706861546,0.007291164230677216
7200000, 7190496, 7200000, 7188307, 8000000, 7988935, 6400000, 6390140, 0.8, 0.7998738953038436,0.015763087019560196
7200000, 7201006, 7200000, 7200851, 8000000, 8005607, 6400000, 6403154, 0.8, 0.7998337432869586,0.02078208913018631
7200000, 7190557, 7200000, 7201378, 8000000, 7991825, 6400000, 6393378, 0.8, 0.7999898573247426,0.0012678344071814784
7600000, 7592114, 7600000, 7596525, 8000000, 7992955, 7200000, 7193279, 0.9, 0.8999525055515841,0.005277160935099642
7600000, 7591591, 7600000, 7598285, 8000000, 7998976, 7200000, 7197494, 0.9, 0.899801989273972,0.022001191780887355
7600000, 7601358, 7600000, 7599259, 8000000, 7995488, 7200000, 7194840, 0.9, 0.8998625916827496,0.015267590805599794
7600000, 7597049, 7600000, 7593795, 8000000, 7996665, 7200000, 7196447, 0.9, 0.8999311504314312,0.007649952063198345
7600000, 7599559, 7600000, 7595814, 8000000, 8000246, 7200000, 7198847, 0.9, 0.8998282240177247,0.019086220252817476
8000000, 8009613, 8000000, 8009613, 8000000, 8009613, 8000000, 8009613, 1.0, 1.0,0.0
8000000, 8005652, 8000000, 8005652, 8000000, 8005652, 8000000, 8005652, 1.0, 1.0,0.0
8000000, 7996620, 8000000, 7996620, 8000000, 7996620, 8000000, 7996620, 1.0, 1.0,0.0
8000000, 7999475, 8000000, 7999475, 8000000, 7999475, 8000000, 7999475, 1.0, 1.0,0.0
4950000, 4945602, 4950000, 4951181, 9000000, 9004261, 900000, 900063, 0.1, 0.09995972952550938,0.04027047449062238
8000000, 8001018, 8000000, 8001018, 8000000, 8001018, 8000000, 8001018, 1.0, 1.0,0.0
4950000, 4943584, 4950000, 4951510, 9000000, 9003821, 900000, 900252, 0.1, 0.09998564181798757,0.01435818201243888
4950000, 4947411, 4950000, 4946808, 9000000, 9008219, 900000, 900635, 0.1, 0.09997935769061383,0.020642309386170732
4950000, 4945444, 4950000, 4951372, 9000000, 8993305, 900000, 896650, 0.1, 0.09970203489426178,0.297965105738221
4950000, 4947728, 4950000, 4951436, 9000000, 9005066, 900000, 900557, 0.1, 0.10000560786338471,-0.005607863384701761
5400000, 5396875, 5400000, 5407245, 9000000, 9022943, 1800000, 1805367, 0.2, 0.20008633161685196,-0.043165808425976726
5400000, 5393770, 5400000, 5401285, 9000000, 9017115, 1800000, 1803176, 0.2, 0.19997263966340018,0.013680168299917694
5400000, 5401153, 5400000, 5408510, 9000000, 9020433, 1800000, 1804807, 0.2, 0.2000799523186414,-0.03997615932069265
5400000, 5392566, 5400000, 5401679, 9000000, 8997827, 1800000, 1799739, 0.2, 0.20001933838548655,-0.009669192743269606
5400000, 5394176, 5400000, 5401390, 9000000, 8996878, 1800000, 1799073, 0.2, 0.19996644769030542,0.016776154847297775
5850000, 5850918, 5850000, 5846056, 9000000, 9008292, 2700000, 2700918, 0.3, 0.29982577319188924,0.058075602703581516
5850000, 5846624, 5850000, 5853997, 9000000, 8999068, 2700000, 2699430, 0.3, 0.2999678018527955,0.010732715734836548
5850000, 5851032, 5850000, 5848282, 9000000, 8998411, 2700000, 2702125, 0.3, 0.3002891560906251,-0.09638536354171039
5850000, 5849681, 5850000, 5856134, 9000000, 9012478, 2700000, 2703632, 0.3, 0.2999876729711765,0.004109009607825935
5850000, 5845568, 5850000, 5848184, 9000000, 9011670, 2700000, 2703195, 0.3, 0.29996606423431343,0.011311921895518218
6300000, 6297129, 6300000, 6291316, 9000000, 8991267, 3600000, 3598510, 0.4, 0.4002228845907457,-0.05572114768641334
6300000, 6299043, 6300000, 6295981, 9000000, 9012478, 3600000, 3604599, 0.4, 0.3999564928394465,0.010876790138378278
6300000, 6304937, 6300000, 6294291, 9000000, 9006459, 3600000, 3602382, 0.4, 0.3999776654389104,0.005583640272407986
6300000, 6297975, 6300000, 6300253, 9000000, 8990394, 3600000, 3593600, 0.4, 0.399715615017577,0.07109624560575067
6300000, 6299507, 6300000, 6301685, 9000000, 8998557, 3600000, 3598565, 0.4, 0.399904758911931,0.023810272017255052
6750000, 6746303, 6750000, 6738036, 9000000, 8994617, 4500000, 4498271, 0.5, 0.5001070885876442,-0.0214177175288377
6750000, 6752300, 6750000, 6745355, 9000000, 9003382, 4500000, 4497140, 0.5, 0.4994945615206374,0.10108769587251487
6750000, 6754352, 6750000, 6749499, 9000000, 9008145, 4500000, 4504869, 0.5, 0.5000884670829937,-0.017693416598740797
6750000, 6757486, 6750000, 6754929, 9000000, 9007412, 4500000, 4501803, 0.5, 0.4997887415182378,0.04225169635243553
6750000, 6742464, 6750000, 6747052, 9000000, 8985598, 4500000, 4492327, 0.5, 0.49994754036853256,0.010491926293487719
7200000, 7203487, 7200000, 7195281, 9000000, 8993232, 5400000, 5392755, 0.6, 0.5996460000715542,0.058999988074293075
7200000, 7205474, 7200000, 7195744, 9000000, 8994836, 5400000, 5393229, 0.6, 0.5995917585902811,0.06804023495314097
7200000, 7201533, 7200000, 7198497, 9000000, 8991922, 5400000, 5392512, 0.6, 0.5997063351164023,0.04894414726628697
7200000, 7205940, 7200000, 7202556, 9000000, 9010568, 5400000, 5403795, 0.6, 0.5997174899533453,0.047085007775782284
7200000, 7197321, 7200000, 7209422, 9000000, 9005066, 5400000, 5397282, 0.6, 0.5993607035741427,0.10654940430954163
7650000, 7638826, 7650000, 7636612, 9000000, 8981103, 6300000, 6284199, 0.7, 0.6997135183094437,0.040925955793746915
7650000, 7651581, 7650000, 7655850, 9000000, 9000968, 6300000, 6297367, 0.7, 0.6996322882442465,0.0525302508219218
7650000, 7652349, 7650000, 7642189, 9000000, 9004114, 6300000, 6300317, 0.7, 0.6997153991446021,0.040657265056833126
7650000, 7661208, 7650000, 7654926, 9000000, 9004041, 6300000, 6300613, 0.7, 0.699753929156736,0.035152977609143043
7650000, 7668515, 7650000, 7644983, 9000000, 9007192, 6300000, 6302103, 0.7, 0.6996746034546855,0.04648522075921337
8100000, 8092530, 8100000, 8094997, 9000000, 8989085, 7200000, 7186226, 0.8, 0.7994391542833383,0.07010571458271331
8100000, 8090114, 8100000, 8092530, 9000000, 8983712, 7200000, 7181006, 0.8, 0.7993362443556836,0.0829694555395527
8100000, 8091109, 8100000, 8090872, 9000000, 8989448, 7200000, 7191106, 0.8, 0.7999497174021303,0.006285324733720787
8100000, 8109046, 8100000, 8100843, 9000000, 9002504, 7200000, 7200130, 0.8, 0.7997920220992232,0.02599723759710848
8100000, 8086707, 8100000, 8105084, 9000000, 9009099, 7200000, 7201890, 0.8, 0.7994019082664959,0.0747614666880142
8550000, 8536163, 8550000, 8539329, 9000000, 8982697, 8100000, 8085181, 0.9, 0.9000839853845124,-0.009331709390263891
8550000, 8551803, 8550000, 8558127, 9000000, 8998338, 8100000, 8097343, 0.9, 0.8998710134053235,0.014331843852947538
8550000, 8553220, 8550000, 8549326, 9000000, 9003382, 8100000, 8104911, 0.9, 0.9002074449081726,-0.023049434241399307
8550000, 8553220, 8550000, 8552925, 9000000, 8999141, 8100000, 8099967, 0.9, 0.9000823324597294,-0.009148051081036494
8550000, 8556530, 8550000, 8550564, 9000000, 9006165, 8100000, 8107315, 0.9, 0.9001962254518769,-0.021802827986324342
9000000, 8982552, 9000000, 8982552, 9000000, 8982552, 9000000, 8982552, 1.0, 1.0,0.0
5500000, 5499154, 5500000, 5506242, 10000000, 10027448, 1000000, 1005006, 0.1, 0.10022552739268215,-0.22552739268213995
9000000, 9002797, 9000000, 9002797, 9000000, 9002797, 9000000, 9002797, 1.0, 1.0,0.0
9000000, 8985380, 9000000, 8985380, 9000000, 8985380, 9000000, 8985380, 1.0, 1.0,0.0
5500000, 5502309, 5500000, 5502502, 10000000, 10031747, 1000000, 1003302, 0.1, 0.10001269471236378,-0.012694712363772731
9000000, 9006532, 9000000, 9006532, 9000000, 9006532, 9000000, 9006532, 1.0, 1.0,0.0
9000000, 8996732, 9000000, 8996732, 9000000, 8996732, 9000000, 8996732, 1.0, 1.0,0.0
5500000, 5501633, 5500000, 5505385, 10000000, 10024707, 1000000, 1003561, 0.1, 0.10010882177705048,-0.10882177705047458
5500000, 5496403, 5500000, 5496911, 10000000, 10025541, 1000000, 1000768, 0.1, 0.09982188488493206,0.17811511506794775
5500000, 5494740, 5500000, 5509518, 10000000, 10028641, 1000000, 1001393, 0.1, 0.09985333576972273,0.14666423027727415
6000000, 5998471, 6000000, 6000376, 10000000, 10016029, 2000000, 1997686, 0.2, 0.1994489952747666,0.27550236261671135
